seq_id	gene	len	gc	gc3	z_gc	z_gc3	codon_dist	kmer_js	n_flags
lcl|VWYP01034557.1_cds_NXR84435.1_15137		4188	0.403295	0.308023	-1.47084	-1.76209	8.26024	0.0788781	0
lcl|VWYP01016618.1_cds_NXR77199.1_7046	Tecrl	1089	0.4573	0.501377	-0.808033	-0.627922	6.29707	0.0788763	0
lcl|VWYP01007789.1_cds_NXR73738.1_3197	Zdhhc17	1869	0.425896	0.423756	-1.19346	-1.08323	7.23774	0.078866	0
lcl|VWYP01033842.1_cds_NXR84147.1_14797	Gpr15	1080	0.494444	0.663889	-0.352161	0.325338	6.03854	0.0788368	0
lcl|VWYP01012067.1_cds_NXR75430.1_5084	Esr2_1	1029	0.538387	0.618076	0.187156	0.0566093	6.12238	0.0788368	0
lcl|VWYP01004230.1_cds_NXR72470.1_1739	Gtdc1	876	0.47032	0.479452	-0.648237	-0.756529	6.204	0.0788346	0
lcl|VWYP01007140.1_cds_PYCJOC_R10349_2894		1179	0.622561	0.806616	1.22023	1.16254	7.4861	0.0788323	0
lcl|VWYP01029308.1_cds_PYCJOC_R08634_12781		7374	0.396989	0.289377	-1.54824	-1.87147	9.0173	0.0788144	0
lcl|VWYP01018212.1_cds_NXR77890.1_7816	Hormad1	864	0.488426	0.621528	-0.42602	0.0768579	5.23371	0.0788083	0
lcl|VWYP01014385.1_cds_NXR76312.1_6063	Mat2a	1185	0.596624	0.777215	0.901905	0.990084	6.6529	0.0787993	0
lcl|VWYP01015594.1_cds_NXR76787.1_6584	Prdm14_1	1137	0.59015	0.791557	0.822449	1.07421	6.92048	0.0787925	0
lcl|VWYP01033467.1_cds_NXR83924.1_14559	Mtrf1	1245	0.466238	0.485507	-0.698336	-0.721012	6.61416	0.0787864	0
lcl|VWYP01003280.1_cds_NXR72065.1_1301	Ptprg_2	882	0.460317	0.530612	-0.771005	-0.456435	5.17937	0.0787644	0
lcl|VWYP01010930.1_cds_NXR74989.1_4598	Pgk	1251	0.506795	0.568345	-0.200575	-0.235102	6.5479	0.0787577	0
lcl|VWYP01010617.1_cds_NXR74868.1_4472	Afg1l	1302	0.430876	0.414747	-1.13234	-1.13607	6.43482	0.0787549	0
lcl|VWYP01008230.1_cds_NXR73893.1_3366	Znf821	1230	0.580488	0.641463	0.703866	0.193792	6.91017	0.0787405	0
lcl|VWYP01031752.1_cds_NXR83216.1_13786	Nim1k	1299	0.426482	0.452656	-1.18627	-0.913708	5.84183	0.078732	0
lcl|VWYP01030205.1_cds_NXR82722.1_13198	Il12rb1	2088	0.636015	0.778736	1.38535	0.999006	6.20564	0.0787258	0
lcl|VWYP01034511.1_cds_NXR84399.1_15082	Tomm70	1503	0.433134	0.43513	-1.10462	-1.01651	7.01674	0.0787181	0
lcl|VWYP01028714.1_cds_NXR82051.1_12486	Lhx5	1083	0.595568	0.803324	0.888945	1.14323	7.3214	0.0787167	0
lcl|VWYP01010905.1_cds_NXR74954.1_4563	Sec61a1	1425	0.459649	0.492632	-0.779203	-0.679218	7.4865	0.0786996	0
lcl|VWYP01004795.1_cds_NXR72751.1_2070	Krt4	1671	0.59246	0.739677	0.8508	0.769894	7.00114	0.0786989	0
lcl|VWYP01032746.1_cds_NXR83651.1_14274	Slc25a10	996	0.568273	0.731928	0.55395	0.72444	6.48237	0.0786965	0
lcl|VWYP01026270.1_cds_NXR81046.1_11351	Agk	849	0.485849	0.464539	-0.457648	-0.844005	6.74861	0.078682	0
lcl|VWYP01008247.1_cds_NXR73922.1_3397	M6pr	831	0.521059	0.617329	-0.0255119	0.0522275	5.27098	0.0786764	0
lcl|VWYP01018993.1_cds_NXR78190.1_8163	Fbxo39	1311	0.435545	0.530892	-1.07503	-0.454793	7.29701	0.0786762	0
lcl|VWYP01009354.1_cds_NXR74294.1_3834	Lrrtm4	1455	0.589691	0.882474	0.816816	1.60751	8.32673	0.0786239	0
lcl|VWYP01025811.1_cds_NXR80882.1_11170	Apba3	1599	0.626016	0.776735	1.26264	0.987268	5.84188	0.0786131	0
lcl|VWYP01015578.1_cds_NXR76739.1_6518	Nup214	864	0.498843	0.538194	-0.298171	-0.411961	5.56867	0.0786007	0
lcl|VWYP01020768.1_cds_NXR79017.1_9064	Ipmk	1071	0.446312	0.507003	-0.94289	-0.594921	6.30736	0.078595	0
lcl|VWYP01022517.1_cds_NXR79580.1_9702	Zc3h18	2577	0.603027	0.694994	0.98049	0.507793	7.53092	0.0785736	0
lcl|VWYP01000742.1_cds_PYCJOC_R02896_248		816	0.468137	0.386029	-0.675029	-1.30453	9.42323	0.0785722	0
lcl|VWYP01024769.1_cds_NXR80555.1_10800	Agtr2_1	1122	0.539216	0.705882	0.197331	0.57166	5.95862	0.0785696	0
lcl|VWYP01009999.1_cds_NXR74585.1_4157	Dgkb_0	1782	0.405163	0.368687	-1.44792	-1.40625	7.50537	0.0785467	0
lcl|VWYP01032191.1_cds_NXR83456.1_14054	Pank3	1122	0.449198	0.465241	-0.907469	-0.839887	5.67747	0.0785466	0
lcl|VWYP01004219.1_cds_NXR72461.1_1729	Arl14ep	780	0.451282	0.476923	-0.881892	-0.771363	6.59804	0.0785355	0
lcl|VWYP01024482.1_cds_NXR80306.1_10532	Stab2_1	774	0.483204	0.534884	-0.49011	-0.431377	7.32908	0.0785334	0
lcl|VWYP01026710.1_cds_NXR81268.1_11595	Slc38a6_1	1386	0.57215	0.733766	0.601533	0.735221	7.41126	0.0785284	0
lcl|VWYP01005415.1_cds_NXR72923.1_2287	Lctl	915	0.49071	0.567213	-0.397988	-0.241742	5.97927	0.0785171	0
lcl|VWYP01027728.1_cds_NXR81715.1_12110	Pla2g4e_2	1050	0.473333	0.531429	-0.611258	-0.451643	6.16326	0.0785141	0
lcl|VWYP01027405.1_cds_NXR81605.1_11980	Acadm_0	1155	0.586147	0.711688	0.77332	0.605717	6.39164	0.0785089	0
lcl|VWYP01016372.1_cds_NXR77145.1_6974	Znf276	1734	0.6188	0.790657	1.17407	1.06893	6.34305	0.078491	0
lcl|VWYP01006416.1_cds_NXR73213.1_2619	Cyb5rl	933	0.456592	0.482315	-0.816722	-0.739735	5.5956	0.0784658	0
lcl|VWYP01003819.1_cds_NXR72257.1_1525	B3gnt5_0	975	0.571282	0.726154	0.59088	0.690571	6.34084	0.0784444	0
lcl|VWYP01025896.1_cds_NXR80942.1_11236	Pim3_1	954	0.567086	0.707547	0.539382	0.581427	5.84176	0.0784116	0
lcl|VWYP01024541.1_cds_NXR80388.1_10616	Cnot6	1671	0.418312	0.402154	-1.28654	-1.20994	7.01613	0.0783895	0
lcl|VWYP01002597.1_cds_NXR71840.1_1041	Faslg	756	0.587302	0.77381	0.787495	0.970111	5.75773	0.0783758	0
lcl|VWYP01019679.1_cds_NXR78547.1_8549	Adra1d	1536	0.595052	0.873047	0.882612	1.55221	8.20366	0.0783723	0
lcl|VWYP01012778.1_cds_NXR75678.1_5349	Hmox2	933	0.549839	0.675241	0.327708	0.391927	5.55601	0.0783588	0
lcl|VWYP01023154.1_cds_NXR79804.1_9963	Afap1l1	2274	0.626649	0.837731	1.27041	1.34506	6.76847	0.0783586	0
lcl|VWYP01030205.1_cds_NXR82684.1_13241	Misp	1824	0.602522	0.740132	0.974292	0.772563	6.83887	0.0783469	0
lcl|VWYP01034481.1_cds_NXR84364.1_15047	Tmem169	912	0.484649	0.578947	-0.472376	-0.172913	5.52412	0.0783342	0
lcl|VWYP01020543.1_cds_NXR78764.1_8791	Rwdd2a	873	0.489118	0.553265	-0.417527	-0.323558	5.27532	0.0783243	0
lcl|VWYP01026305.1_cds_NXR81067.1_11371	Adhx	1086	0.495396	0.494475	-0.340477	-0.668407	7.53885	0.0783137	0
lcl|VWYP01009338.1_cds_NXR74254.1_3786	Nmnat2	924	0.574675	0.801948	0.632523	1.13516	6.84711	0.0783127	0
lcl|VWYP01007360.1_cds_NXR73539.1_2972	Ccdc51	1167	0.454156	0.437018	-0.846619	-1.00544	6.70617	0.0782918	0
lcl|VWYP01024494.1_cds_NXR80323.1_10553	Gemin2	789	0.486692	0.505703	-0.447302	-0.602546	5.80274	0.0782726	0
lcl|VWYP01024725.1_cds_NXR80522.1_10761	Upp1	888	0.462838	0.5	-0.740064	-0.635999	6.19968	0.0782676	0
lcl|VWYP01007502.1_cds_PYCJOC_R12351_3069		1413	0.599434	0.836518	0.936393	1.33794	7.1449	0.0782665	0
lcl|VWYP01005933.1_cds_NXR73077.1_2447	Esrrg	786	0.478372	0.530534	-0.549414	-0.456893	6.70995	0.0782434	0
lcl|VWYP01032137.1_cds_NXR83406.1_13998	Pom121c	3024	0.604497	0.624008	0.998531	0.0914051	8.7543	0.0782277	0
lcl|VWYP01010611.1_cds_NXR74859.1_4455	Kpna3	1452	0.416667	0.347107	-1.30673	-1.53284	8.9781	0.078209	0
lcl|VWYP01026343.1_cds_NXR81110.1_11414	Cand1_1	1737	0.433506	0.390328	-1.10006	-1.27931	7.88246	0.078207	0
lcl|VWYP01026245.1_cds_NXR81011.1_11313	Mgat4c_1	1296	0.596451	0.775463	0.899782	0.979807	6.45994	0.0781867	0
lcl|VWYP01010332.1_cds_NXR74744.1_4333	Akap17b	1530	0.437255	0.419608	-1.05405	-1.10756	7.23536	0.0781835	0
lcl|VWYP01011709.1_cds_NXR75250.1_4877	Gba_2	1359	0.594555	0.796909	0.876512	1.1056	5.98424	0.0781418	0
lcl|VWYP01032620.1_cds_NXR83555.1_14184	Ftl	759	0.525066	0.559524	0.0236664	-0.286844	5.30475	0.0781369	0
lcl|VWYP01002710.1_cds_NXR71878.1_1095	Bpifb4_0	1350	0.551111	0.704444	0.343319	0.563225	6.90917	0.0781347	0
lcl|VWYP01017932.1_cds_NXR77732.1_7636	Ankrd29	885	0.509605	0.481356	-0.166088	-0.74536	7.78229	0.0781279	0
lcl|VWYP01032720.1_cds_NXR83588.1_14198	Dlk2	1161	0.574505	0.679587	0.630436	0.417419	7.48049	0.0781273	0
lcl|VWYP01017717.1_cds_NXR77669.1_7579	Il1r2	1014	0.438856	0.449704	-1.0344	-0.931024	6.55939	0.0781232	0
lcl|VWYP01028653.1_cds_NXR81973.1_12396	Atp2a3	1974	0.608916	0.857143	1.05277	1.45892	6.98016	0.0781203	0
lcl|VWYP01007421.1_cds_NXR73604.1_3041	Rbks	879	0.459613	0.40273	-0.779645	-1.20656	7.66739	0.0780898	0
lcl|VWYP01022827.1_cds_NXR79625.1_9756	Ep400_0	771	0.483787	0.486381	-0.482955	-0.715885	8.27925	0.0780836	0
lcl|VWYP01010272.1_cds_NXR74690.1_4275	Wtap	1188	0.48064	0.505051	-0.521578	-0.606371	6.55109	0.0780674	0
lcl|VWYP01004746.1_cds_NXR72697.1_2004	Ccdc85c	1176	0.556973	0.721939	0.415264	0.665847	6.37159	0.0780415	0
lcl|VWYP01009355.1_cds_NXR74329.1_3875	Urod	1101	0.584923	0.700272	0.758298	0.538753	5.68806	0.0780389	0
lcl|VWYP01013506.1_cds_NXR75962.1_5670	Iws1	1845	0.467209	0.486179	-0.686419	-0.71707	7.37906	0.0780368	0
lcl|VWYP01034516.1_cds_NXR84400.1_15086	Tfb2m	978	0.444785	0.423313	-0.961631	-1.08583	7.35692	0.078023	0
lcl|VWYP01030582.1_cds_NXR82859.1_13388	Plekhs1	1101	0.461399	0.479564	-0.757725	-0.755872	5.81417	0.0779967	0
lcl|VWYP01006765.1_cds_NXR73321.1_2721	Metap1d	957	0.453501	0.435737	-0.854658	-1.01295	6.37263	0.0779951	0
lcl|VWYP01003021.1_cds_NXR72013.1_1241	Nepro	774	0.521964	0.627907	-0.0144047	0.114276	6.69238	0.0779838	0
lcl|VWYP01031122.1_cds_PYCJOC_R12872_13583		1941	0.606904	0.811437	1.02807	1.19082	8.36982	0.0779273	0
lcl|VWYP01018480.1_cds_NXR78024.1_7963	Lactb	1044	0.437739	0.451149	-1.04811	-0.922548	5.66028	0.077904	0
lcl|VWYP01006885.1_cds_NXR73353.1_2765	Lysmd3	873	0.485682	0.487973	-0.459697	-0.706546	5.87538	0.0779038	0
lcl|VWYP01024122.1_cds_NXR80165.1_10376	Prepl	1956	0.409509	0.391104	-1.39458	-1.27476	6.41605	0.0778964	0
lcl|VWYP01026343.1_cds_NXR81094.1_11400	Cct2_1	1602	0.441948	0.361423	-0.996449	-1.44886	9.03395	0.0778958	0
lcl|VWYP01006935.1_cds_NXR73358.1_2772	Kcna3	1557	0.592807	0.801541	0.855059	1.13277	6.93538	0.0778948	0
lcl|VWYP01014511.1_cds_NXR76428.1_6184	Cap2	801	0.49563	0.520599	-0.337605	-0.51517	6.6935	0.0778907	0
lcl|VWYP01000825.1_cds_NXR71213.1_331	Slc35a5	1296	0.456019	0.516204	-0.823755	-0.54095	6.36576	0.0778759	0
lcl|VWYP01020126.1_cds_NXR78639.1_8649	Ldhb	999	0.518519	0.636637	-0.0566856	0.165484	6.87571	0.0778756	0
lcl|VWYP01019616.1_cds_NXR78404.1_8394	Pdlim1	879	0.52446	0.614334	0.0162289	0.0346595	5.25143	0.0778748	0
lcl|VWYP01031338.1_cds_NXR83057.1_13616	Slc25a38	861	0.516841	0.567944	-0.0772798	-0.237454	7.00426	0.0778734	0
lcl|VWYP01002577.1_cds_NXR71770.1_971	Fam149a	1710	0.428655	0.352632	-1.1596	-1.50043	7.74695	0.0778676	0
lcl|VWYP01011700.1_cds_PYCJOC_R14715_4847		1221	0.490581	0.4914	-0.399572	-0.686444	8.22175	0.0778624	0
lcl|VWYP01004233.1_cds_NXR72482.1_1754	Lmod3	1668	0.528777	0.678058	0.0692119	0.408451	6.26858	0.0778375	0
lcl|VWYP01010239.1_cds_NXR74659.1_4240	Pitpnc1_0	912	0.457237	0.460526	-0.808806	-0.867545	5.4499	0.0778324	0
lcl|VWYP01007782.1_cds_NXR73719.1_3176	Tcea3	1032	0.560078	0.735465	0.453372	0.745187	6.4699	0.0778243	0
lcl|VWYP01020556.1_cds_NXR78857.1_8900	Cdk17	1158	0.421416	0.406736	-1.24844	-1.18306	6.92846	0.0778138	0
lcl|VWYP01013774.1_cds_NXR76071.1_5793	Slc6a1_0	1602	0.523096	0.696629	-0.000511579	0.517384	7.3105	0.0778081	0
lcl|VWYP01006390.1_cds_NXR73202.1_2596	Zdhhc7	924	0.504329	0.603896	-0.230841	-0.0265675	6.12006	0.0777994	0
lcl|VWYP01023125.1_cds_NXR79756.1_9890	Fam83g	2631	0.619156	0.836944	1.17844	1.34044	6.55239	0.0777617	0
lcl|VWYP01014852.1_cds_PYCJOC_R10450_6273		1236	0.59466	0.839806	0.877801	1.35723	7.3802	0.0777574	0
lcl|VWYP01021251.1_cds_NXR79233.1_9306	Serpinb6	1137	0.457344	0.527704	-0.807493	-0.473493	5.28389	0.0777302	0
lcl|VWYP01008919.1_cds_PYCJOC_R05388_3698		1581	0.416825	0.388994	-1.30479	-1.28714	7.08667	0.0777265	0
lcl|VWYP01010401.1_cds_NXR74823.1_4420	Rtn1	1482	0.588394	0.726721	0.800898	0.693897	7.93138	0.0776932	0
lcl|VWYP01029216.1_cds_NXR82284.1_12737	Gnai2	945	0.538624	0.780952	0.190065	1.012	7.26855	0.0776828	0
lcl|VWYP01024494.1_cds_NXR80328.1_10540	Vsx2	1047	0.606495	0.750716	1.02305	0.834646	5.60811	0.0776496	0
lcl|VWYP01017353.1_cds_NXR77506.1_7389	Tmpo_0	1365	0.454212	0.395604	-0.845932	-1.24836	8.01954	0.0776458	0
lcl|VWYP01002577.1_cds_NXR71772.1_973	F11	726	0.482094	0.5	-0.503733	-0.635999	6.67012	0.0776255	0
lcl|VWYP01013170.1_cds_NXR75823.1_5508	Vash1	921	0.572204	0.693811	0.602196	0.500854	6.22966	0.0776248	0
lcl|VWYP01001558.1_cds_NXR71465.1_619	Layn	1014	0.578895	0.736686	0.684315	0.75235	6.88415	0.0776216	0
lcl|VWYP01027211.1_cds_NXR81453.1_11817	Ciita_0	2307	0.413091	0.418726	-1.35061	-1.11273	6.29629	0.0776165	0
lcl|VWYP01034481.1_cds_NXR84363.1_15045	March4	924	0.595238	0.737013	0.884895	0.754268	6.86283	0.077616	0
lcl|VWYP01031536.1_cds_NXR83187.1_13755	Kremen1	1173	0.445013	0.442455	-0.958832	-0.973545	6.69866	0.0776137	0
lcl|VWYP01001553.1_cds_NXR71443.1_597	Rnf214	1638	0.603175	0.758242	0.982306	0.878792	6.34159	0.0776135	0
lcl|VWYP01017012.1_cds_NXR77407.1_7276	Azi2	1197	0.438596	0.466165	-1.03759	-0.834467	6.74325	0.0776116	0
lcl|VWYP01010366.1_cds_NXR74816.1_4413	Dthd1	1848	0.403139	0.366883	-1.47276	-1.41683	7.10285	0.0776069	0
lcl|VWYP01027207.1_cds_NXR81448.1_11808	Gtf2b	930	0.446237	0.403226	-0.94381	-1.20365	7.42124	0.077582	0
lcl|VWYP01027347.1_cds_NXR81585.1_11957	Tex11	2526	0.421219	0.433492	-1.25086	-1.02612	6.30196	0.0775693	0
lcl|VWYP01012719.1_cds_NXR75636.1_5305	Exoc1	2685	0.403724	0.373184	-1.46558	-1.37987	7.00863	0.07756	0
lcl|VWYP01003265.1_cds_NXR72031.1_1264	Cxadr	1053	0.42925	0.344729	-1.15229	-1.54678	8.41641	0.0775491	0
lcl|VWYP01012710.1_cds_PYCJOC_R03140_5270		1266	0.493681	0.616114	-0.361525	0.0451006	6.60271	0.0775481	0
lcl|VWYP01017666.1_cds_NXR77617.1_7517	Tollip	822	0.492701	0.478102	-0.373553	-0.764448	7.64035	0.0775444	0
lcl|VWYP01031815.1_cds_NXR83297.1_13876	Pcdh1	3609	0.627598	0.868662	1.28205	1.52649	7.61022	0.0775417	0
lcl|VWYP01006455.1_cds_NXR73238.1_2633	Lcorl	1800	0.42	0.34	-1.26582	-1.57452	7.95954	0.0775271	0
lcl|VWYP01007421.1_cds_NXR73602.1_3040	Babam2	1089	0.454545	0.435262	-0.841845	-1.01574	6.25956	0.0775129	0
lcl|VWYP01014493.1_cds_PYCJOC_R13319_6147		732	0.520492	0.594262	-0.0324707	-0.0830785	7.07806	0.0774942	0
lcl|VWYP01005085.1_cds_NXR72807.1_2137	Gabrg1	1392	0.423132	0.390086	-1.22738	-1.28073	7.38274	0.0774808	0
lcl|VWYP01020104.1_cds_NXR78613.1_8614	Tor1aip2	1566	0.597701	0.712644	0.915123	0.611324	5.5633	0.0774738	0
lcl|VWYP01013277.1_cds_NXR75853.1_5554	Slc25a20	798	0.512531	0.522556	-0.130177	-0.50369	7.08365	0.0774733	0
lcl|VWYP01011330.1_cds_NXR75101.1_4720	Acsf3	1638	0.614164	0.802198	1.11718	1.13663	6.25258	0.0774656	0
lcl|VWYP01028714.1_cds_NXR82049.1_12480	Ddx54	2418	0.625155	0.81118	1.25207	1.18932	6.83594	0.0774571	0
lcl|VWYP01020634.1_cds_NXR78946.1_8989	Cuedc2a	840	0.511905	0.564286	-0.13786	-0.258911	5.60372	0.0774437	0
lcl|VWYP01033139.1_cds_NXR83818.1_14449	Ncapg	3099	0.40142	0.347531	-1.49385	-1.53035	7.43568	0.0774353	0
lcl|VWYP01017646.1_cds_NXR77559.1_7458	Ccnt1	2127	0.631406	0.799718	1.32879	1.12208	6.8831	0.0774334	0
lcl|VWYP01033532.1_cds_NXR83987.1_14629	Acaa2	702	0.524217	0.525641	0.0132466	-0.485594	6.59481	0.0774293	0
lcl|VWYP01012936.1_cds_NXR75750.1_5417	Tob2	1020	0.545098	0.623529	0.269521	0.0885954	6.0002	0.0774091	0
lcl|VWYP01006736.1_cds_NXR73269.1_2684	Gnal	1137	0.433597	0.48285	-1.09894	-0.736597	6.04475	0.077404	0
lcl|VWYP01014385.1_cds_PYCJOC_R06279_6073		2058	0.636364	0.80438	1.38964	1.14943	7.43075	0.0774002	0
lcl|VWYP01027728.1_cds_NXR81719.1_12118	Tmem151b_1	1431	0.596785	0.838574	0.903881	1.35	7.5385	0.0773648	0
lcl|VWYP01029802.1_cds_NXR82497.1_12985	Shc3_1	1104	0.450181	0.391304	-0.895405	-1.27359	6.74613	0.0773613	0
lcl|VWYP01027836.1_cds_NXR81738.1_12138	Hsph1	2445	0.413088	0.373006	-1.35065	-1.38092	6.63966	0.0773558	0
lcl|VWYP01032189.1_cds_NXR83449.1_14047	Ampd2_0	1359	0.574687	0.85872	0.63267	1.46817	8.04255	0.0773373	0
lcl|VWYP01022428.1_cds_NXR79505.1_9618	Usp42_2	978	0.497955	0.576687	-0.30907	-0.18617	5.76472	0.0773052	0
lcl|VWYP01013444.1_cds_NXR75923.1_5620	Serinc1	1344	0.473214	0.529018	-0.612719	-0.465785	6.16167	0.0772978	0
lcl|VWYP01006100.1_cds_NXR73142.1_2524	Dl	1296	0.58179	0.733796	0.719846	0.735397	5.66673	0.0772821	0
lcl|VWYP01040598.1_cds_NXR84661.1_15385	Fam135a	2889	0.406715	0.305296	-1.42887	-1.77809	8.01959	0.0772644	0
lcl|VWYP01023492.1_cds_NXR79922.1_10096	Ackr4	1059	0.455146	0.549575	-0.834469	-0.345203	5.77604	0.0772518	0
lcl|VWYP01027059.1_cds_NXR81416.1_11760	Cd80	831	0.504212	0.624549	-0.232277	0.0945785	6.35984	0.0772469	0
lcl|VWYP01015247.1_cds_NXR76628.1_6408	Qpct	969	0.443756	0.414861	-0.97426	-1.13541	6.94323	0.0772313	0
lcl|VWYP01018580.1_cds_PYCJOC_R05075_8020		1161	0.447028	0.490956	-0.934102	-0.689049	7.9251	0.0772192	0
lcl|VWYP01032443.1_cds_NXR83500.1_14108	Tfb1m	1062	0.436911	0.40678	-1.05827	-1.18281	7.38303	0.0772112	0
lcl|VWYP01020187.1_cds_NXR78677.1_8694	Guf1	1890	0.403917	0.343402	-1.46321	-1.55457	7.41794	0.0772048	0
lcl|VWYP01010275.1_cds_NXR74700.1_4285	Grxcr1	873	0.526919	0.611684	0.0464085	0.0191152	5.62448	0.0771949	0
lcl|VWYP01008227.1_cds_NXR73870.1_3353	Sucla2	1389	0.437725	0.390929	-1.04828	-1.27579	8.31063	0.0771913	0
lcl|VWYP01015262.1_cds_NXR76675.1_6460	Zmpste24	1398	0.429185	0.450644	-1.15309	-0.92551	6.58417	0.0771894	0
lcl|VWYP01027653.1_cds_NXR81662.1_12043		1689	0.443458	0.326821	-0.977917	-1.65183	8.39229	0.0771768	0
lcl|VWYP01001175.1_cds_NXR71320.1_444	Nmur1	1296	0.588735	0.831019	0.805083	1.30569	7.91698	0.0771518	0
lcl|VWYP01032517.1_cds_NXR83543.1_14153	Bend7	1119	0.448615	0.41555	-0.914625	-1.13136	7.59766	0.0771486	0
lcl|VWYP01011370.1_cds_NXR75121.1_4746	Nipal3	1224	0.52451	0.661765	0.0168426	0.312879	5.60224	0.0771401	0
lcl|VWYP01015576.1_cds_PYCJOC_R14246_6515		1080	0.57037	0.711111	0.579687	0.602332	6.9333	0.0771229	0
lcl|VWYP01028264.1_cds_NXR81877.1_12292	Tbx5	1554	0.604247	0.791506	0.995463	1.07391	7.4369	0.0771218	0
lcl|VWYP01030153.1_cds_NXR82620.1_13120	Sass6	1845	0.43252	0.439024	-1.11216	-0.993671	6.82278	0.0770796	0
lcl|VWYP01026290.1_cds_PYCJOC_R02977_11360		1260	0.457143	0.359524	-0.80996	-1.46	8.07114	0.0770765	0
lcl|VWYP01028683.1_cds_NXR82004.1_12427	Atad5	3654	0.409414	0.376026	-1.39574	-1.3632	6.81757	0.0770484	0
lcl|VWYP01027719.1_cds_NXR81704.1_12090	Kank3	1050	0.600952	0.757143	0.955023	0.872346	6.32872	0.0770455	0
lcl|VWYP01033486.1_cds_NXR83943.1_14581	Dbh	1857	0.613893	0.827141	1.11385	1.28294	6.42055	0.0770441	0
lcl|VWYP01033164.1_cds_NXR83876.1_14509	Gne	1338	0.439462	0.430493	-1.02696	-1.04371	7.18542	0.0770087	0
lcl|VWYP01010611.1_cds_PYCJOC_R12126_4461		1476	0.413279	0.408537	-1.34831	-1.1725	6.48733	0.0770072	0
lcl|VWYP01034180.1_cds_NXR84227.1_14896	Slx4ip	1287	0.449106	0.433566	-0.908599	-1.02569	7.50556	0.0769777	0
lcl|VWYP01026312.1_cds_NXR81076.1_11382	Capn13	936	0.492521	0.567308	-0.375762	-0.241185	5.89434	0.0769745	0
lcl|VWYP01011729.1_cds_NXR75287.1_4930	Fars2_0	780	0.467949	0.519231	-0.677336	-0.523194	6.63861	0.0769695	0
lcl|VWYP01025487.1_cds_NXR80814.1_11105	Chd5_1	918	0.568627	0.696078	0.558295	0.514152	5.09331	0.0769626	0
lcl|VWYP01036846.1_cds_NXR84597.1_15323	Det1	1653	0.601936	0.865699	0.9671	1.50911	8.09518	0.0769579	0
lcl|VWYP01018958.1_cds_NXR78167.1_8118	Vat1l	1023	0.449658	0.466276	-0.901824	-0.833816	6.58423	0.0769527	0
lcl|VWYP01016660.1_cds_NXR77237.1_7080	Klf5_0	1107	0.535682	0.639566	0.153958	0.182665	6.76162	0.0769453	0
lcl|VWYP01010622.1_cds_NXR74883.1_4485	Mettl24	783	0.490421	0.601533	-0.401535	-0.0404284	6.23695	0.0769453	0
lcl|VWYP01033145.1_cds_NXR83826.1_14494	Bcar1	2736	0.619152	0.763158	1.17839	0.907629	5.76217	0.0769435	0
lcl|VWYP01017655.1_cds_NXR77584.1_7482	Popdc3	912	0.523026	0.631579	-0.0013707	0.135815	5.14807	0.0769294	0
lcl|VWYP01014113.1_cds_NXR76221.1_5963	Egr1	1527	0.557302	0.603143	0.419302	-0.0309845	6.97447	0.0769142	0
lcl|VWYP01030935.1_cds_NXR82957.1_13501	Aptx	1044	0.447318	0.474138	-0.930543	-0.7877	6.95944	0.0769138	0
lcl|VWYP01024511.1_cds_NXR80363.1_10582	Rgs14	1677	0.619559	0.760286	1.18339	0.890782	6.05733	0.076886	0
lcl|VWYP01011542.1_cds_NXR75178.1_4807	Ci072	1443	0.42273	0.392931	-1.23231	-1.26404	6.86048	0.076853	0
lcl|VWYP01033363.1_cds_NXR83912.1_14547	Poc1b	1074	0.449721	0.382682	-0.901051	-1.32416	8.26073	0.0768509	0
lcl|VWYP01020777.1_cds_NXR79034.1_9088	Tgds	1089	0.429752	0.418733	-1.14613	-1.11269	6.33243	0.076843	0
lcl|VWYP01004755.1_cds_NXR72705.1_2015	Rp1	3810	0.394751	0.349606	-1.5757	-1.51818	7.89951	0.0768171	0
lcl|VWYP01033130.1_cds_NXR83812.1_14437	Aldh3b1_1	1338	0.589686	0.7713	0.816754	0.955388	5.40893	0.076813	0
lcl|VWYP01024567.1_cds_NXR80428.1_10658	B4galnt4	3111	0.629058	0.846673	1.29997	1.39751	6.60103	0.0768092	0
lcl|VWYP01020556.1_cds_NXR78852.1_8899	Elk3	1230	0.479675	0.519512	-0.533422	-0.521546	6.52587	0.0768003	0
lcl|VWYP01016872.1_cds_NXR77298.1_7145	Rims4	714	0.533613	0.588235	0.128565	-0.118432	4.89943	0.0767967	0
lcl|VWYP01018261.1_cds_NXR77934.1_7856	Riok1	1701	0.43445	0.455026	-1.08847	-0.899806	6.27548	0.0767922	0
lcl|VWYP01017706.1_cds_NXR77641.1_7548	Apeh	2187	0.621856	0.762689	1.21158	0.904877	5.69175	0.0767913	0
lcl|VWYP01012760.1_cds_NXR75666.1_5337	Cul1	2349	0.410813	0.413793	-1.37857	-1.14167	6.67747	0.0767876	0
lcl|VWYP01007815.1_cds_NXR73749.1_3212	Gstcd	1227	0.449063	0.398533	-0.909126	-1.23118	7.49676	0.0767808	0
lcl|VWYP01001631.1_cds_NXR71518.1_676	Vat1	810	0.495062	0.57037	-0.344576	-0.223224	6.65676	0.0767775	0
lcl|VWYP01034999.1_cds_PYCJOC_R11486_15230		1032	0.465567	0.501458	-0.706571	-0.627446	11.4783	0.0767602	0
